id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35983453,"The 404 Hotel, King Suite",229458829,The 404 Hotel,,District 19,36.15306,-86.78326,Hotel room,10000,1,0,,,2,365,0,
35983655,"The 404 Hotel, King Suite with Loft",229458829,The 404 Hotel,,District 19,36.15209,-86.78899,Hotel room,10000,1,0,,,2,365,0,
35998720,Garden Gem in East Nashville,92192776,Emily,,District 7,36.20396,-86.71191,Entire home/apt,105,30,0,,,1,263,0,
36002571,"NEW Nashville Dream Home in 12-South, 4min to DNTN",9638503,Kyle,,District 17,36.12565,-86.77973,Entire home/apt,790,30,11,2020-03-15,0.37,1,172,0,
36024642,The Russell (Room 3:4) Only 1.5 miles to Broadway!,115218273,Anchor Rentals,,District 6,36.17448,-86.75672,Hotel room,179,1,14,2021-09-06,0.48,54,339,11,
36034746,Renovated Pet-Friendly Nashville Home w/ Pvt. Yard,121235121,Evolve,,District 17,36.13415,-86.76804,Entire home/apt,220,2,11,2021-11-07,0.71,24,334,9,
36051039,Brand-New Retreat w/ Balcony: 3 Miles to Downtown,106505883,TurnKey Vacation Rentals,,District 2,36.18593,-86.81403,Entire home/apt,175,2,21,2021-11-08,0.72,127,317,12,
36107199,Downtown Nashville. Walk to Broadway. Park free.,7403409,Stacie,,District 19,36.15538,-86.77074,Entire home/apt,153,1,147,2021-12-05,5.26,1,155,82,
36113543,"Modern Luxury Townhome Walk To Bars, Restaurants & Live Music",172390939,James,,District 5,36.20548,-86.74339,Entire home/apt,216,2,59,2021-11-22,1.98,2,333,38,
36132444,"Commodious Club Wyndham Nashville, 2 Bedroom Condo",194953121,,,District 15,36.22111,-86.70536,Entire home/apt,165,2,3,2021-04-25,0.13,56,0,2,
36142220,Little Garage Mahal - East End/East Nashville,234849000,Lonnie,,District 6,36.17267,-86.74901,Entire home/apt,100,2,156,2021-12-16,5.31,1,27,76,
36144835,"*6 BR, 2 rooftops Luxury Retreat Min to Downtown*",12153920,Shac,,District 5,36.19645,-86.772,Entire home/apt,828,2,9,2021-11-22,0.31,11,273,4,
36147065,Cozy Room & Private Bath in Hermitage Home,94273434,Amanda,,District 12,36.20389,-86.59503,Private room,45,30,42,2020-12-06,1.40,1,255,0,
36177944,Sonder | The Stat | Superior One-Bedroom Apartment,224851351,Sonder (Nashville),,District 21,36.15542,-86.79761,Private room,120,2,214,2021-11-29,7.18,44,332,127,
36178545,Sonder | The Stat | One-Bedroom Apartment,224851351,Sonder (Nashville),,District 21,36.15698,-86.79717,Private room,111,2,19,2021-12-01,0.64,44,346,11,
36210133,30+ Nights Quiet Comfy East Nashville 2BR/1BA Home,7218128,Sarah,,District 6,36.1833,-86.71781,Entire home/apt,65,30,1,2020-03-07,0.05,2,0,0,
36225255,Prime location to all of booming Nashville,57318551,James,,District 5,36.20262,-86.74118,Entire home/apt,69,2,38,2020-06-21,1.28,1,0,0,
36229689,Tiny Cabin on a Hill,71634574,Rebecca,,District 24,36.13439,-86.85909,Entire home/apt,45,30,4,2019-09-22,0.14,1,135,0,
36240209,Simply Suite (Cozy Apartment) 13 mins to downtown,47585304,Amy,,District 3,36.2681,-86.76172,Entire home/apt,54,1,88,2021-12-12,2.95,1,112,48,
36243368,Home away from home in Music City USA (comfy/cozy),22028731,Sharese,,District 12,36.16676,-86.59888,Private room,45,1,36,2019-11-18,1.21,1,0,0,
36262820,GULCH MEGA HOME ★ SUPER ROOFTOP ★ PREMIER LOCATION,101426897,Host Extraordinaires,,District 17,36.13735,-86.79017,Entire home/apt,313,2,88,2021-12-12,2.95,123,191,33,
36270945,**Sanitized** Inviting East Nashville Cottage,17016732,Ann,,District 5,36.19067,-86.76049,Entire home/apt,237,3,42,2021-11-15,1.43,1,86,12,
36277473,Sonder | The Stat | Studio Apartment,224851351,Sonder (Nashville),,District 21,36.15601,-86.79704,Private room,131,2,93,2021-11-29,3.20,44,319,60,
36301640,East Nashville Cozy Bungalow,57363876,Tiffany,,District 6,36.18632,-86.726,Entire home/apt,107,2,70,2021-12-12,2.71,1,206,47,
36318597,"Restful, Chic East Nashville Getaway",145319750,Wil,,District 8,36.2271,-86.72628,Entire home/apt,196,1,49,2021-11-28,1.81,3,169,30,
36350473,Spacious Loft in HEART of Downtown Music City! 406,103365676,Amanda,,District 19,36.16434,-86.77718,Entire home/apt,191,1,128,2021-12-12,4.29,56,342,48,
36352690,Sanitized -Beaus Oasis 3 Miles to Dtwn Nashville,187200206,Dwell Nashville,,District 2,36.18869,-86.80699,Entire home/apt,225,2,46,2021-11-28,1.54,4,173,25,
36386015,Cozy Woodbine Retreat,26997029,Charlotte,,District 16,36.10966,-86.74022,Entire home/apt,50,2,31,2020-08-05,1.27,1,0,0,
36388352,NEW! Walkable 2BR Bungalow - Close to Vandy (CDC Clean),7073590,Brigitte,,District 24,36.14335,-86.8235,Entire home/apt,126,1,193,2021-12-05,6.57,13,330,80,
36416339,Heart of Nashville  Charmer,42935831,Mary,,District 24,36.13397,-86.83208,Private room,55,1,25,2020-07-13,0.99,1,0,0,
36420157,Tudor Style Home w/Private Entrance Guest Suite!,41156422,Linda And John,,District 5,36.19837,-86.7478,Entire home/apt,119,1,96,2021-12-05,4.20,1,74,60,
36446839,Jazzy Blue: 1.4 mi/ $5 Uber to Downtown,53517885,Sarah,,District 19,36.17067,-86.80229,Entire home/apt,40,1,128,2021-11-23,4.30,8,25,75,
36447405,BRAND NEW ✶ DOWNTOWN MODERN ✶ ROOFDECK ✶ 14 BEDS,101426897,Host Extraordinaires,,District 19,36.16759,-86.79834,Entire home/apt,343,2,71,2021-12-12,2.40,123,188,28,
36505039,Gold Record Condo Near Downtown,319913,Reservations,,District 2,36.18817,-86.81424,Entire home/apt,249,2,8,2021-09-14,0.27,16,317,4,
36512072,The Lillian Hideway -  WALK to 5 Points in E. Nash,85360355,StayLocal,,District 6,36.17355,-86.7409,Entire home/apt,95,1,23,2021-11-20,0.78,81,318,7,
36515320,★ Luxurious Home ★ Minutes to Broadway/Restaurants,43214274,Caleb,,District 5,36.20385,-86.74107,Entire home/apt,280,2,51,2021-12-06,1.74,1,201,30,
36520469,The Hemingway,2518335,Shayna,,District 34,36.08134,-86.8428,Entire home/apt,99,28,4,2021-07-31,0.14,2,316,1,
36523604,The Beryl Lee | Beautiful. Walkable. Best Location,217521865,Randy + Diane,,District 19,36.17793,-86.78847,Entire home/apt,109,1,184,2021-12-12,6.37,3,243,96,
36547478,New East Nashville Space / 4.5 Miles to Downtown,274745775,Kimberly & Amit,,District 5,36.20359,-86.73895,Entire home/apt,220,2,84,2021-05-16,2.83,2,0,12,
36548367,Cozy Loft-style 1 BR Apt. on 12th Ave. South,257075664,Haven,,District 17,36.12692,-86.789,Entire home/apt,129,30,14,2021-10-09,0.52,13,58,3,
36548782,Chic Loft-Style 1 BR Apt. on 12th Ave. South,257075664,Haven,,District 17,36.12692,-86.789,Entire home/apt,139,3,46,2021-12-05,1.73,13,101,30,
36550291,Stylish Loft-Style 1 BR Apt. on 12th Ave. South,257075664,Haven,,District 17,36.12811,-86.78832,Entire home/apt,149,30,13,2021-03-27,0.48,13,106,1,
36561279,New Build w/ Rooftop Deck / 3 Miles to Downtown,274841360,Albiona,,District 17,36.11826,-86.7679,Entire home/apt,278,2,116,2021-12-06,3.92,1,263,57,
36569807,Locale | Nashville Music Row | Stylish 1BR Queen,2370669,Locale,,District 19,36.15084,-86.78857,Hotel room,116,1,47,2021-10-24,1.68,10,66,19,
36569846,"CITY VERDE 
*Featured on HGTV!*",63393783,Miranda,,District 21,36.15982,-86.81909,Entire home/apt,110,30,60,2021-08-16,2.15,1,21,35,
36594958,Artistic Oasis Escape- Walk 2 Coffee/Bars/Food,117695129,Mark,,District 5,36.20264,-86.74131,Entire home/apt,179,3,74,2021-11-21,2.89,1,165,47,
36603478,** 20% OFF! ** WEDGEWOOD-HOUSTON NEW CONSTRUCTION!,20772148,GoodNight,,District 17,36.14148,-86.7685,Entire home/apt,222,2,17,2021-11-23,0.59,37,199,5,
36633105,Private Room w/ Full Ensuite Bathroom,117163524,Anthony,,District 32,36.03964,-86.67045,Private room,65,1,0,,,1,0,0,
36641172,"12th South: Private Bedroom, Bath, & Entrance",275411806,Vonda,,District 17,36.12333,-86.78385,Private room,55,30,65,2021-11-01,2.30,1,0,40,
36675687,Shared apt Nashville,275663872,Abdulmajeed,,District 23,36.08408,-86.91893,Private room,30,1,0,,,1,0,0,
36693845,"Gorgeous new home, 5 minutes to Downtown!",271102902,Mary,,District 2,36.20639,-86.78665,Entire home/apt,153,1,167,2021-11-22,5.77,1,292,65,
36698581,Huge East Nashville Vintage Studio,8072411,Virginia,,District 6,36.18121,-86.72591,Entire home/apt,149,1,40,2021-09-26,1.38,1,0,22,
36701228,Stylish Swanky Honeycomb Hideout,275861028,Steve,,District 27,36.04515,-86.70408,Entire home/apt,99,1,203,2021-12-05,7.26,1,158,81,
36701832,Your Home Away From COVID - Downtown Nashville,36665355,Byron,,District 19,36.17525,-86.78802,Entire home/apt,328,3,56,2021-12-06,2.04,1,82,34,
36705248,Music City Haven,34390419,Elysia,,District 2,36.20565,-86.79724,Entire home/apt,98,2,43,2021-11-21,1.48,1,229,10,
36724118,"Charming, Spacious Townhome- Near Downtown/Airport",162027946,Rob,,District 29,36.08776,-86.63534,Entire home/apt,113,1,24,2021-12-09,0.86,1,159,17,
36728294,Welcome to our Chateau,268558759,Julie,,District 7,36.2089,-86.70241,Private room,65,2,35,2021-12-12,1.20,1,149,20,
36731970,Townhouse near Downtown in Trendy East Nashville,191048339,Amanda,,District 5,36.20399,-86.73991,Entire home/apt,314,2,56,2021-11-28,1.92,2,319,32,
36733565,Right Chord on Historic Music Row - Private Apt,205597402,Mark,,District 17,36.13773,-86.79258,Entire home/apt,90,2,140,2021-12-05,4.77,6,46,51,
36763819,Villa Everly - WALKABLE East Nashville!,85360355,StayLocal,,District 6,36.18911,-86.743,Entire home/apt,222,1,51,2021-12-02,1.75,81,247,33,
36768995,"Chic Luxury 1 Bedroom Downtown -Open Pool, Parking",667049,Nicole,,District 19,36.15537,-86.77597,Entire home/apt,171,1,161,2021-12-12,5.86,1,33,89,
36770034,New Townhome in East Nashville!!!,222868443,Music City,,District 5,36.20564,-86.74293,Entire home/apt,153,2,3,2021-09-06,0.11,2,48,2,
36795315,Brand New ★ Luxury Super Home ★ Ultra Comfort,101426897,Host Extraordinaires,,District 17,36.13442,-86.78053,Entire home/apt,365,2,48,2021-12-13,1.63,123,348,26,
36845451,Endeavor Studio ~3 miles to Broadway~ First Floor~Designated Parking★Free Early Checkin/out Dec-Feb★,260899725,Kevin,,District 21,36.15807,-86.81493,Entire home/apt,105,3,44,2021-12-15,1.55,39,25,17,
36883459,"Two Private Rooms in Nashville's ""It"" Neighborhood",5679935,Moira,,District 7,36.19507,-86.72888,Private room,55,1,0,,,1,0,0,
36902915,Modern Suite with Vintage Vibes Close to Downtown,51915448,Zack,,District 2,36.19196,-86.80739,Entire home/apt,89,2,147,2021-12-04,5.45,2,232,88,
36905634,Magnolia Knoll at Kingston Street,261597415,Torrey,,District 5,36.20917,-86.76461,Entire home/apt,234,2,87,2021-11-14,3.01,2,317,38,
36906142,★ Amazing Home in 12 South-4BR/4BA- Rooftop,127541576,LuxuryNash,,District 17,36.13661,-86.79041,Entire home/apt,243,2,85,2021-12-03,3.02,12,0,48,
36906182,Room1-Quiet private room close to airport and lake,65816165,Vindy,,District 33,36.06949,-86.60728,Private room,31,30,27,2021-09-04,0.93,2,349,3,
36942330,Walk to Bars + Nightlife ★ Historic Music Row ★,88588850,Sarah With SOHO,,District 19,36.15111,-86.79208,Entire home/apt,137,2,110,2021-11-19,4.26,5,50,60,
36983417,Music City Cutie,82349956,Seth,,District 15,36.16741,-86.67632,Entire home/apt,120,2,2,2019-12-27,0.07,2,0,0,
37003728,Cozy Cottage,96574073,Milena,,District 1,36.21879,-86.87243,Entire home/apt,137,5,37,2021-11-15,1.32,1,179,16,
37013479,East Nashville bliss -Burrus St Bungalow -new reno,122278348,Greg,,District 8,36.21487,-86.73454,Entire home/apt,195,1,183,2021-12-16,6.33,1,267,81,
37016874,Quiet Oasis - 10 minutes from Downtown,224824154,Leslie,,District 20,36.15728,-86.84222,Entire home/apt,151,2,86,2021-12-05,3.97,3,144,60,
37042981,Top Floor Riverfront Condo,11556474,Vijay,,District 5,36.17361,-86.77926,Entire home/apt,239,2,15,2021-10-18,0.52,4,270,9,
37046091,Lillian House: Bright & Cozy Cottage Near Downtown,109712828,Kristin,,District 6,36.1711,-86.74195,Entire home/apt,160,1,29,2021-12-02,1.00,2,9,8,
37061283,Hows Manor - Historical Luxury Farmhouse - 1840,67379602,Jeff,,District 22,36.09124,-86.98457,Entire home/apt,387,3,28,2021-11-28,1.00,1,251,17,
37062724,"Gorgeous Home 7 Min to Dtwn w/ WiFi, AC, Parking, TV, Linens, Deck",126174,TrueAvenue,,District 5,36.18262,-86.75927,Entire home/apt,176,1,98,2021-12-08,3.36,23,294,35,
37077940,Downtown Sporting Club Bunk Room on LOWER BROADWAY,261536842,Downtown Sporting Club,,District 19,36.15238,-86.78939,Hotel room,324,1,26,2021-11-14,0.91,14,0,16,
37080727,12th South Oasis,69338665,Alphonso,,District 17,36.12331,-86.78158,Entire home/apt,497,3,16,2021-11-01,0.58,1,165,12,
37080931,Petite Vintage Charmer ✿ Trendy East Nashville,101426897,Host Extraordinaires,,District 6,36.17767,-86.74108,Entire home/apt,119,2,70,2021-12-12,2.51,123,240,34,
37082984,Pecan Valley Cabin - Romantic Getaway in The Woods,70664893,James,,District 1,36.21809,-86.92669,Entire home/apt,205,1,85,2021-12-12,2.92,1,53,51,
37088892,Nashville Home w/ Deck ~5 Miles to Broadway!,121235121,Evolve,,District 7,36.1904,-86.71419,Entire home/apt,176,2,14,2021-11-28,0.49,24,347,12,
37090454,"LOFT LULA 'TRES' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.15511,-86.7749,Entire home/apt,95,1,225,2021-12-12,7.98,12,352,103,
37092421,Downtown Nashville River Front Condo,279000737,Cindy,,District 19,36.17339,-86.78151,Entire home/apt,313,2,17,2020-02-21,0.59,2,0,0,
37113129,LUXE 2 BEDROOM CONDO ON MUSIC ROW ★ SLEEP 6 ★ POOL,34316903,Derek & Lacey,,District 19,36.15136,-86.79277,Entire home/apt,244,2,93,2021-12-04,3.22,9,264,27,
37118508,City Life Sanctuary 2 Miles to Downtown Walk to Cafes,279200289,Scott And Devin,,District 5,36.17772,-86.75916,Entire home/apt,163,1,70,2021-12-06,2.46,3,347,28,
37149516,DOWNTOWN luxury apartment! ★ 5 beds,230226456,Caroline,,District 19,36.15597,-86.7749,Entire home/apt,232,2,68,2021-10-19,2.36,3,354,22,
37152918,Hip Donelson,16836467,Aly,,District 15,36.17111,-86.69453,Entire home/apt,62,30,6,2021-10-09,0.24,3,163,4,
37184311,Downtown Luxury home mins walk from Broadway,14099328,Josh,,District 19,36.15541,-86.77522,Entire home/apt,142,1,90,2021-11-26,3.22,2,85,40,
37184369,Luxury Stay in the bustling heart of Nashville,14099328,Josh,,District 19,36.15506,-86.77408,Entire home/apt,98,1,111,2021-11-21,4.00,2,85,60,
37215924,Heart of Nash Apartment w/Office & Washer/Dryer!,280189136,Emily,,District 17,36.12754,-86.76109,Entire home/apt,92,1,78,2021-04-05,2.70,1,2,6,
37244703,Convenient B Five,25077870,Boyang,,District 27,36.04648,-86.71742,Private room,35,30,30,2021-10-29,1.04,2,320,1,
37245633,HIGH END LUXURY!★13 BEDS!★ ROOFTOP DECK★GAME ROOM!,115505661,Chris,,District 18,36.13084,-86.81558,Entire home/apt,350,2,89,2021-10-19,3.07,82,274,30,
37249443,5-Points Studio Apt - Monthly Rental Only,1244037,Brett,,District 6,36.17569,-86.74942,Entire home/apt,95,31,4,2021-11-21,0.19,1,86,3,
37274015,Halcyon Haven - for plush comfort in 12th South!,124044124,Mark,,District 17,36.12281,-86.78519,Entire home/apt,78,1,136,2021-12-13,4.83,1,155,70,
37290329,Charming Mid-Century Apartment in East Nashville,26906457,Cole & Ashley,,District 7,36.20851,-86.71809,Entire home/apt,82,30,90,2021-11-26,3.22,1,168,60,
37290926,2 Miles to Downtown Walk to Bars & Restaurants,279200289,Scott And Devin,,District 5,36.17807,-86.75826,Entire home/apt,151,2,62,2021-12-06,2.20,3,343,32,
37291927,*SLEEPS 40*  Music City Reunion 4 Units 4 Rooftops,115173292,Itay,,District 5,36.19519,-86.77231,Entire home/apt,1599,2,0,,,16,211,0,
37296256,1.5 Miles to Downtown! 3 Story Roofdeck View!,123662791,Aaron,,District 5,36.19063,-86.77342,Entire home/apt,176,2,72,2021-11-15,2.53,3,333,36,
37321748,Upscale farmhouse,42590229,Stephanie,,District 20,36.15866,-86.85163,Entire home/apt,500,1,1,2020-01-26,0.04,1,0,0,
37322856,Cozy private studio apartment in East Nashville,23719875,Peter,,District 7,36.18875,-86.71503,Entire home/apt,85,1,195,2021-11-01,7.29,1,76,77,
37324336,"WALKABLE! Music Row's ""Songbird Spot"" Apartment",27375393,Jill,,District 17,36.13865,-86.7965,Entire home/apt,108,2,56,2021-11-28,1.97,7,31,30,
37362118,"Clean, Close, and Cared For!",281514651,Austin,,District 24,36.13161,-86.81825,Entire home/apt,99,31,1,2019-08-02,0.03,1,0,0,
37365301,"Downtown Modern, Rooftop Patio, Vanderbilt, 8 Beds",98212855,Alex & Wes,,District 24,36.15349,-86.82867,Entire home/apt,156,2,86,2021-11-21,3.08,2,281,27,
37378480,Stylish East Nashville Bungalow w/ Fenced Yard,106505883,TurnKey Vacation Rentals,,District 5,36.20884,-86.75529,Entire home/apt,128,2,22,2021-09-20,0.92,127,338,13,
37388699,Modern Luxury for Your Group Getaway,593556,Alece,,District 5,36.20318,-86.7422,Entire home/apt,367,1,29,2021-11-14,1.02,8,0,13,
37391246,BRAND NEW DOWNTOWN LUXURY WITH ROOFTOP 13 BEDS!,115505661,Chris,,District 18,36.13072,-86.81722,Entire home/apt,226,2,108,2021-11-26,3.82,82,331,41,
37391357,Out by the lake,281804340,Eric,,District 12,36.16176,-86.58264,Entire home/apt,207,2,62,2021-11-21,2.23,1,265,24,
37392238,Old Hickory Hideout!!! Basement Apartment,174969407,Stevens Realty,,District 11,36.25455,-86.64405,Entire home/apt,103,3,41,2021-09-30,1.45,2,348,12,
37401318,Elegant & Spacious Townhome 15 min from Downtown,21646527,Allison,,District 27,36.05134,-86.7292,Entire home/apt,250,30,6,2021-11-14,1.75,1,16,6,
37402609,Luxury New Townhouse Right Across from Belmont!!!,241545136,Mayra,,District 17,36.13668,-86.79013,Entire home/apt,275,2,29,2021-11-07,1.28,3,214,21,
37429273,Modern New Home 4 Minutes From Downtown!,67611468,Joey,,District 2,36.20177,-86.78603,Entire home/apt,204,1,146,2021-11-29,5.17,1,225,80,
37455823,Luxury Retreat *1.5 Miles to Broadway* Sleeps 12+,261668931,Ryan,,District 19,36.18656,-86.792,Entire home/apt,663,2,24,2021-11-27,0.86,3,329,8,
37462665,"GoldenRule - Mins. to Broadway, Midtown! Sleeps 10",282622112,Chris,,District 17,36.13486,-86.76741,Entire home/apt,303,2,11,2020-01-02,0.39,1,0,0,
37487772,"Luxury 2BR at Wyndham Resort in Nashville, TN",246225955,Michael,,District 15,36.22039,-86.70483,Entire home/apt,105,2,10,2021-09-03,0.38,4,50,2,
37489157,Rolling Acre Ranch House ✨Monthly only✨,6333545,Phil,,District 10,36.3076,-86.71393,Entire home/apt,200,30,0,,,3,75,0,
37492152,Authentic Local Musician Space WeHo Art District!!,80602532,Lottie,,District 17,36.13632,-86.76367,Entire home/apt,36,2,8,2020-12-20,0.28,3,0,2,
37493866,Boho Desert Escape + near BEST ethnic restaurants,14441306,Samantha,,District 26,36.09459,-86.71864,Entire home/apt,91,2,132,2021-12-13,4.62,1,132,51,
37494808,Enticing Home ON the Cumberland river!,143993920,Cory,,District 7,36.20301,-86.69677,Entire home/apt,330,3,27,2021-10-10,0.99,1,146,13,
37495535,★Modern Farmhouse w/ Small Town Charm★15min D'town,29801925,Ashley,,District 1,36.31626,-86.86567,Entire home/apt,257,2,43,2021-11-27,1.96,1,334,28,
37499529,Hey Yall Nashville FREE PARKING 4miles Broadway,28196034,Hey Yall Nashville,,District 21,36.16185,-86.83767,Entire home/apt,113,2,87,2021-12-05,3.04,20,150,38,
37507293,Charming Nashville Suite,178200182,Jackson,,District 2,36.19737,-86.80347,Entire home/apt,65,1,26,2020-09-06,0.91,1,0,0,
37557726,Room2-Private room close to airport and lake,65816165,Vindy,,District 33,36.06966,-86.60793,Private room,31,30,31,2021-10-31,1.08,2,320,2,
37558614,Downtown Sporting Club Queen Room on BROADWAY,261536842,Downtown Sporting Club,,District 19,36.16076,-86.77752,Hotel room,238,1,35,2021-11-15,1.22,14,3,25,
37558947,Downtown Sporting Club Bunk Room on LOWER BROADWAY,261536842,Downtown Sporting Club,,District 19,36.16073,-86.77739,Hotel room,311,1,29,2021-12-05,1.03,14,0,22,
37558986,1 Bedrm Loft! Walkable to attractions!,171176713,Mercury,,District 19,36.15186,-86.78454,Entire home/apt,143,2,110,2021-12-12,3.91,10,157,45,
37559680,Downtown Sporting Club King Room on BROADWAY,261536842,Downtown Sporting Club,,District 19,36.16076,-86.77739,Hotel room,270,1,19,2021-11-14,0.69,14,3,14,
37559742,2 Miles To Downtown & Walk to Bars & Restaurants,279200289,Scott And Devin,,District 5,36.17953,-86.75851,Entire home/apt,168,2,73,2021-12-13,2.59,3,349,40,
37561796,"Hartford Studio, Modern Bohemian Private Suite",12891412,Melanie,,District 16,36.11523,-86.73412,Entire home/apt,150,2,48,2021-11-21,2.00,1,4,26,
37563890,Gulch Condo! Stay Where the Fun is! 🎸🎵🎶,171176713,Mercury,,District 19,36.15348,-86.78984,Entire home/apt,142,2,56,2021-12-12,1.97,10,157,28,
37564038,15 minutes from downtown Nashville,76192250,Jordan,,District 26,36.07772,-86.73059,Private room,50,2,2,2019-09-23,0.07,1,0,0,
37593669,EAST LUXE! SLEEPS 12 - 3 MIN TO DT AND FIVE PTS!,284023946,Brenda,,District 6,36.16994,-86.75224,Entire home/apt,629,2,29,2021-10-24,1.04,1,0,14,
37599157,Stay in Style & walk to Broadway Nashville 2BR/2BA,2449215,Jasmine,,District 19,36.1539,-86.77598,Entire home/apt,263,1,107,2021-12-12,3.81,5,87,54,
37599205,"Sunny Club Wyndham Nashville, 2 Bedroom Condo",194953121,,,District 15,36.21921,-86.7046,Entire home/apt,165,2,2,2021-06-01,0.07,56,0,1,
37600886,"RANCH BEAUTY - 3Bd/2Ba, Sleeps 6, Mins to Broadway",284083091,Becky,,District 8,36.25966,-86.72476,Entire home/apt,278,3,32,2021-08-08,1.20,2,47,9,
37629592,"$10 Cleaning fee, 2 Miles from Broadway, sleeps 10",76343776,Jeremy And Cassie,,District 17,36.13742,-86.76827,Entire home/apt,268,3,49,2021-12-13,2.12,1,24,40,
37654198,Monthly Furnished Rental in Woodbine,190557026,Sarah,,District 16,36.11659,-86.73887,Entire home/apt,50,30,2,2021-07-14,0.14,1,258,1,
37677921,WORK HARD PLAY HARD - DOWNTOWN NASHVILLE TN,178711832,Tanner,,District 19,36.15514,-86.77643,Entire home/apt,168,1,104,2021-11-27,3.71,1,135,48,
37682465,Private suite in Nashville neighborhood,41213221,Amanda,,District 30,36.06338,-86.71027,Private room,56,1,201,2021-12-12,8.13,1,48,100,
37687881,"East Nashville Bungalow, Heart of Five Points",284851075,Rebecca & Justin,,District 6,36.17198,-86.7504,Entire home/apt,320,1,80,2021-12-12,4.40,1,257,66,
37689821,Chic East Nashville Retreat/Rooftop deck/13 Beds,104850762,DC Capital,,District 8,36.21841,-86.74098,Entire home/apt,402,2,46,2021-11-28,1.64,24,342,28,
37715078,Need furnished monthly rental? Shoot us a message!,196779009,Josh And Liz,,District 27,36.06456,-86.73003,Entire home/apt,254,30,8,2021-11-26,0.37,2,179,4,
37719729,"DOWNTOWN IN MINUTES! Nashville's ""Sweet Retreat!""",270856469,Christina,,District 16,36.11645,-86.74026,Entire home/apt,87,2,109,2021-12-13,3.95,1,77,57,
37749408,Cash Ln *4Bed* Historic Farmhouse 5 mi to Downtown,2898020,Todd,,District 8,36.24905,-86.7258,Entire home/apt,800,3,15,2021-11-26,0.56,1,359,9,
37774171,"Hope Gardens in Historic Downtown, Nashville",285705830,John,,District 19,36.17166,-86.79385,Entire home/apt,453,4,64,2021-12-12,2.57,1,59,34,
37778682,Penthouse♥of Nashville w/ Pool & Steps 2 Broadway,285748255,Allie,,District 19,36.15489,-86.77541,Entire home/apt,250,3,138,2021-12-05,4.93,7,6,71,
37799726,Downtown Sporting Club Queen Room on BROADWAY,261536842,Downtown Sporting Club,,District 19,36.1607,-86.77762,Hotel room,238,1,27,2021-12-06,1.00,14,3,17,
37800019,"Mid Century Modern Condo30day min w/ WiFi, AC, Parking, TV, Furnished, Rooftop",126174,TrueAvenue,,District 5,36.17355,-86.76412,Entire home/apt,108,30,1,2019-11-16,0.04,23,332,0,
37809196,Rosebank Retreat,286159445,Marlaina & Zach,,District 6,36.18617,-86.71551,Entire home/apt,181,2,34,2021-05-30,1.22,1,168,8,
37825180,Luxury Jack & Jill Suite,65154917,Antonisha,,District 3,36.23974,-86.76168,Private room,144,1,68,2021-11-16,2.39,1,90,36,
37830396,The Russell (Room 3:1) HISTORIC EAST NASHVILLE!!!,115218273,Anchor Rentals,,District 6,36.17497,-86.75579,Hotel room,175,1,32,2021-09-06,1.17,54,329,9,
37831361,The Russell (3:5) - Walk to Bars & Restaurants,115218273,Anchor Rentals,,District 6,36.17492,-86.75607,Private room,172,1,11,2021-10-08,0.41,54,348,8,
37831495,The Bradford - WALKABLE to Nashville's 12 South!,85360355,StayLocal,,District 17,36.12708,-86.78415,Entire home/apt,253,1,49,2021-11-26,1.79,81,235,28,
37856446,"Private Smashville pad, minutes to Music Row",63507171,Grace/Kelly,,District 21,36.1814,-86.81,Private room,38,30,6,2021-12-04,0.36,1,61,4,
37878506,Modern Luxe Apartment- DT Nashville Walk to Broad,104686795,Tiffany,,District 19,36.15489,-86.77541,Entire home/apt,465,2,100,2021-11-23,3.57,2,166,48,
37885707,Lovely space in the heart of Belmont/12 South,286987629,Adam,,District 18,36.12504,-86.7969,Entire home/apt,175,2,50,2021-11-14,1.79,1,152,31,
37886336,New! Midcentury Modern Home - Downtown Nashville,17651188,Laura,,District 2,36.18658,-86.81509,Entire home/apt,243,3,17,2021-11-28,0.61,3,333,13,
37898509,Cozy East Nashville Fun,86599973,Holly,,District 5,36.18098,-86.76007,Entire home/apt,176,2,101,2021-12-12,3.87,1,58,72,
37907056,"Nashville Apt w/ Patio, 3 Mi to Grand Ole Opry",121235121,Evolve,,District 15,36.19071,-86.67442,Entire home/apt,109,2,25,2021-11-14,0.89,24,302,9,
37912148,Home away from home. Minutes from the city.,88791366,Issac,,District 3,36.29081,-86.78713,Entire home/apt,414,2,53,2021-12-12,1.90,1,263,27,
37931346,Music City Apartment Just Steps From Broadway!,87794629,Chase,,District 19,36.15554,-86.77611,Entire home/apt,127,4,161,2021-12-15,5.71,1,53,80,
37936461,Spacious Music City Getaway - In a Great Location!,76786245,Timothy,,District 24,36.13692,-86.85645,Entire home/apt,91,1,87,2021-12-05,3.11,1,166,48,
37937055,Downtown Sporting Club Queen Room on BROADWAY,261536842,Downtown Sporting Club,,District 19,36.15989,-86.77859,Hotel room,238,1,21,2021-11-22,0.76,14,3,17,
