id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28342768,4BR 2Bath Duplex 6-beds Near Downtown & Berry Hill,9805687,Brent,,District 16,36.11013,-86.7469,Entire home/apt,227,1,103,2022-03-06,2.40,9,233,51,
28357604,New Wedgewood Houston House- Special Spring Rates!,71301768,John,,District 17,36.139,-86.76688,Entire home/apt,408,2,63,2022-02-27,1.48,4,329,19,
28365055,GORGEOUS DOWNTOWN PAD ✭ 3 BR-2.5BTH ✭ LARGE PATIO,101426897,Host Extraordinaires,,District 21,36.17123,-86.80948,Entire home/apt,297,2,84,2022-02-28,1.99,157,65,32,
28369559,New Downtown Nashville 9 Bed/2.5BA -5min Broadway,70643266,Jeff,,District 17,36.13689,-86.7649,Entire home/apt,363,2,52,2021-12-19,1.27,2,128,21,
28384893,Luxury East Nash Retreat! Cozy! Mins from Downtown,105920090,Ann,,District 5,36.19423,-86.76052,Entire home/apt,430,3,27,2021-10-25,0.66,1,199,5,
28388764,One Bedroom in West End Park,73509766,Simon,,District 21,36.14394,-86.81667,Entire home/apt,150,2,3,2019-04-06,0.08,1,0,0,
28392659,Oasis. 2 miles to Broadway in Downtown. Cool Spot,179452506,Carrie,,District 17,36.12642,-86.77856,Entire home/apt,118,2,121,2022-03-15,2.83,6,97,25,
28400309,❤️Cozy & Chic Rustic Retreat Log Home❤️Near Opry♫,81344424,Doug & Darolyn,,District 15,36.22396,-86.68582,Entire home/apt,182,2,67,2022-01-30,1.60,2,125,22,
28410059,E Nashville*1/2 Block to 5Points*Eat&Drink*1BR/1BA,99547311,Randy,,District 6,36.17769,-86.75319,Entire home/apt,68,30,67,2022-01-01,1.57,3,348,26,
28411771,★★The Heartbeat of East Nashville★★,73216727,Megan,,District 5,36.18658,-86.74954,Entire home/apt,596,2,37,2020-02-09,0.92,1,0,0,
28412861,"Explore the Nearby Park at a Welcoming, Homey Hideaway",214514100,Nick & Vanda,,District 20,36.15827,-86.87891,Entire home/apt,137,3,23,2019-08-09,0.56,1,0,0,
28429712,DOWNTOWN DREAM - EXTRA BEDDING - MINS TO BROADWAY,101426897,Host Extraordinaires,,District 17,36.13762,-86.78941,Entire home/apt,384,2,78,2022-02-21,1.82,157,108,29,
28455782,"-3M to Broadway-1K, 2Q beds, 2Futons -Safe Area!",43657863,David,,District 24,36.14735,-86.84668,Entire home/apt,235,1,91,2022-02-11,2.76,3,270,7,
28455899,"Chic & Groovy Home with Rooftop Deck, Minutes to Downtown",214805611,Chad & Steph,,District 17,36.14497,-86.78453,Entire home/apt,524,2,78,2022-02-27,1.83,1,330,25,
28461946,Rooftop Deck with Urban Flair-Sleeps 6,319913,Reservations,,District 5,36.18852,-86.7721,Entire home/apt,201,1,22,2022-01-16,0.60,21,322,6,
28467637,Cozy Guesthouse in South Nashville!,83621335,Erin,,District 16,36.10797,-86.74625,Entire home/apt,111,2,70,2022-02-20,1.64,1,102,15,
28509493,Nashville Nest~10 mins from Broadway,214687371,Blake,,District 13,36.14619,-86.63886,Entire home/apt,165,4,128,2022-03-17,3.03,2,103,40,
28513586,Must See Home. Walk E Nashville. Six Minutes to Downtown.,57207942,Jaison,,District 6,36.18514,-86.74702,Entire home/apt,451,2,61,2022-02-22,1.48,2,293,26,
28559018,"Cora's Place, Nashville Bed And Breakfast",193915173,Alvin,,District 21,36.15938,-86.82816,Private room,99,1,106,2022-03-13,2.49,1,40,44,
28560089,Burkitt Ranch,215543884,Angelique,,District 31,35.99248,-86.66347,Entire home/apt,65,30,25,2022-02-16,0.59,1,138,4,
28583063,*The Nash Nest* with Private Local Mural,57440502,Kaylea,,District 6,36.19169,-86.74304,Entire home/apt,750,2,39,2021-11-14,0.92,2,338,8,
28583795,Wine down in Music City! FREE PARKING w/ Pool!,28196034,Hey Yall Nashville,,District 19,36.17576,-86.78182,Entire home/apt,357,2,97,2022-02-27,2.30,22,116,24,
28585512,A place to get away for a bit,214272002,Jasmine,,District 32,36.0412,-86.66542,Private room,45,6,0,,,1,0,0,
28587150,Remodeled Guest Suite in Quaint Bungalow,18338731,Aaron,,District 15,36.16495,-86.6832,Entire home/apt,94,2,134,2022-03-06,3.26,1,196,41,
28607526,Big Comfy Cozy Family Room,215906150,"Brian, Diane & Liv",,District 1,36.21645,-86.8552,Private room,95,2,50,2022-02-27,1.43,1,143,25,
28611456,Studio 154 Luxury Hotel - Icon Suite,211231188,Studio 154 Luxury,,District 19,36.16454,-86.7749,Private room,1144,1,11,2020-11-03,0.32,1,96,0,
28631246,Natchez Trace Cottage Nestled in the Hills,45101594,Scarlett,,District 35,36.02674,-87.00772,Entire home/apt,138,2,128,2022-02-27,3.05,33,247,47,
28637925,'Best Nashville Trip!' ★Brand New Home★ Sleeps 12!,6721823,Tyler And Josh,,District 20,36.15135,-86.86721,Entire home/apt,308,3,214,2022-03-19,5.06,2,115,58,
28642714,"Ultra High-End, King/Queen Beds - No Bunk Beds",216138873,Doug And Alena,,District 17,36.13415,-86.76326,Entire home/apt,392,3,78,2022-03-05,1.86,1,88,54,
28655303,The Nest - Classic Urban Flat - near downtown!,132765119,Debbie,,District 21,36.16408,-86.80431,Entire home/apt,99,2,182,2022-03-12,4.31,4,124,48,
28664520,BRAND NEW 5* Bedroom Suite / NEAR DOWNTOWN,216275686,Valerie,,District 21,36.18158,-86.808,Private room,90,3,13,2019-02-03,0.31,2,0,0,
28697710,12 South - Spacious - Rooftop & Centrally Located,212407889,Kim,,District 17,36.12231,-86.7809,Entire home/apt,493,2,92,2022-03-13,2.22,1,221,26,
28718896,"Ozone Clean - Townhome- 6 Bed 2.5 Bath, Downtown",55196455,Jeff,,District 5,36.1791,-86.75905,Entire home/apt,456,1,53,2022-02-06,1.26,8,293,22,
28755287,"Relaxing, Roomy Home in East Nashville - Walkable to Shops and Cafes!",216897354,Mary & Willie,,District 5,36.17888,-86.75897,Entire home/apt,248,2,120,2022-03-15,2.86,1,311,34,
28809401,Posh Upstairs Suite with Local Mural Three Miles to Downtown,57440502,Kaylea,,District 6,36.19286,-86.74364,Private room,410,1,14,2020-11-15,0.33,2,341,0,
28841950,Skyline views - Modern East Nashville Entire Home,72760470,Rebecca,,District 6,36.16323,-86.75128,Entire home/apt,139,2,87,2020-08-23,2.17,1,0,0,
28842216,"BOOT SCOOTIN' BUNGALOW! 4 BD/2BA- Hot Tub, 11 Beds",21736973,CousinsBNB,,District 15,36.16703,-86.68752,Entire home/apt,414,2,75,2022-03-07,1.78,10,244,8,
28847024,"The Amethyst. Beautiful and Walkable to Cafes, Shops, Bars",217521865,Randy + Diane,,District 19,36.17793,-86.78847,Entire home/apt,132,1,268,2022-03-17,6.53,3,229,114,
28862505,Asher House 1,217285315,Kay,,District 35,36.02785,-86.97022,Private room,80,1,83,2022-03-19,1.97,2,25,36,
28864803,Downtown Loft💜Walk to Honky Tonk Row!,171176713,Mercury,,District 19,36.15187,-86.78508,Entire home/apt,169,2,163,2022-03-16,3.87,11,126,64,
28866427,Modern Luxury | Rooftop Deck | 3 mi to Downtown,46299527,Amy,,District 7,36.20038,-86.73987,Entire home/apt,310,1,106,2022-03-05,2.52,2,291,49,
28867605,Nashville Home w/ Seasonal Pool < 5 Mi to Dtwn!,121235121,Evolve,,District 6,36.17532,-86.72019,Entire home/apt,142,30,11,2021-10-10,0.32,28,262,4,
28915642,DOWNTOWN NASHVILLE - COMFY & COZY (D),157362828,Ron & Susan,,District 19,36.16005,-86.80126,Entire home/apt,119,2,84,2022-02-06,2.06,6,115,13,
28916493,"Ozone Cleaned, DOWNTOWN, New Townhome -Book Now",55196455,Jeff,,District 5,36.17889,-86.75937,Private room,423,2,4,2022-01-01,0.11,8,293,2,
28930638,Wagon Wheel Nashville Airbnb,36393087,Allison,,District 2,36.19413,-86.778336,Entire home/apt,257,1,80,2022-02-14,1.90,4,135,20,
28952938,Boutique Condo in the Heart of Dynamic 12 South,45101594,Scarlett,,District 17,36.12326,-86.78975,Entire home/apt,317,2,192,2022-03-05,4.64,33,194,61,
28960715,East Nashville Escape-steps away from 5 Points!,81688294,Kathryn,,District 6,36.17244,-86.75712,Entire home/apt,150,2,144,2021-03-28,3.58,1,0,1,
28980404,SOUTHSIDE EXTRAORDINAIRE ★ WALK TO GULCH ★ LUX 4BR,101426897,Host Extraordinaires,,District 17,36.14579,-86.78248,Entire home/apt,515,2,82,2022-03-06,1.95,157,90,28,
28983320,★ Modern & Spacious Bedroom w/Private Bathroom ★,2655902,Yeva & Igor,,District 21,36.1741,-86.80923,Private room,70,1,107,2022-03-13,2.58,2,54,53,
28987936,Music City Cozy Cottage!,15616810,Josh,,District 15,36.16085,-86.70999,Entire home/apt,80,2,202,2022-03-01,4.89,1,51,49,
29003171,★ Bright & Cozy Bedroom | Near Downtown ★,193757773,Nick,,District 21,36.17337,-86.80809,Private room,66,1,87,2022-03-14,2.09,2,73,40,
29003604,★ Modern & Clean Bedroom | Near Downtown ★,2655902,Yeva & Igor,,District 21,36.17367,-86.80798,Private room,65,1,82,2022-03-12,1.98,2,62,38,
29009493,Luxury Suite 1 Mile To Broadway w/Private Parking,70706732,Ronnie Lee,,District 17,36.14334,-86.76344,Entire home/apt,122,1,108,2022-03-16,2.57,1,20,48,
29039559,"Charming, quiet and hip apt. Great neighborhood!",120122936,Jeff,,District 6,36.1834,-86.74664,Entire home/apt,64,1,224,2022-03-04,5.35,3,200,80,
29056520,Boutique Studio in the Heart of Dynamic 12 South,45101594,Scarlett,,District 17,36.12326,-86.78975,Entire home/apt,193,2,143,2022-03-06,3.42,33,221,57,
29072818,Private East Nashville Getaway,11865937,Casey,,District 6,36.18156,-86.74224,Entire home/apt,190,2,88,2022-03-18,2.12,1,128,41,
29073678,BRAND NEW!! 5 Star Host!! GULCH @ 12 SOUTH! WOW!!,100661948,Lucy,,District 17,36.13848,-86.78683,Entire home/apt,374,2,76,2022-03-17,1.83,1,172,43,
29095634,Sweet East Nashville Queen Room,7187459,Sara,,District 5,36.19518,-86.74829,Private room,50,1,10,2019-03-03,0.24,3,0,0,
29103540,Great location near Opry Mills and Airport!,80372333,Carol,,District 13,36.14606,-86.64344,Entire home/apt,63,30,8,2021-12-12,0.22,1,258,4,
29127695,LUXURIOUS EXTRAORDINAIRE ★ 3BR ★ DOWNTOWN ACTION,101426897,Host Extraordinaires,,District 21,36.18194,-86.8086,Entire home/apt,228,2,74,2022-02-28,1.78,157,79,29,
29132400,Brutus Apartment,150590399,Lauren,,District 19,36.16492,-86.78179,Entire home/apt,200,1,1,2018-10-20,0.02,1,0,0,
29156646,Private Entrance Charming Guest Suite,48273583,Melvin And Beatriz,,District 11,36.21119,-86.60538,Private room,50,1,437,2022-03-18,10.43,1,273,165,
29161866,"Amazing Rooftop views, 2-3 miles from Broadway",219757183,Wallace & Karen,,District 5,36.19053,-86.77179,Entire home/apt,233,2,69,2022-03-13,1.79,1,66,33,
29185445,Music City Memories Downtown Nashville - Walk to Everything.,159458654,Russell,,District 19,36.16268,-86.78369,Entire home/apt,227,2,156,2022-03-11,3.93,2,90,56,
29210307,Chic Urban Townhouse with City View Roof Terrace,72156,Adam,,District 19,36.17164,-86.7973,Entire home/apt,452,2,36,2021-06-06,0.87,3,227,1,
29216698,A touch of comfortability,220130277,Juan,,District 1,36.2144,-86.82741,Entire home/apt,121,30,1,2019-03-08,0.03,3,0,0,
29234025,Beautiful New Home - Whole House,65307202,Allie,,District 21,36.16966,-86.81405,Entire home/apt,105,3,7,2020-08-18,0.17,2,0,0,
29237501,A6*) GULCH Home with Amazing Views,132613025,Tyler,,District 17,36.14552,-86.78532,Entire home/apt,414,2,115,2022-03-13,2.76,22,287,33,
29252987,Nashville 1 bedroom Condo,107559785,Dominic,,District 15,36.22082,-86.70552,Entire home/apt,250,1,1,2019-04-07,0.03,3,136,0,
29256840,Sylvan Park Cottage 4 Miles to Downtown Nashville,83718845,Mark,,District 24,36.14893,-86.85208,Entire home/apt,101,2,109,2022-03-07,3.03,1,255,45,
29261515,Walk to Broadway's Live Music Spots from a Hip Townhouse,39323330,David,,District 19,36.1559,-86.76978,Entire home/apt,344,2,155,2022-02-27,3.77,1,82,61,
29305053,NASHVILLE RIVERFRONT ROOM GEM! - 30 day min stay,25430263,Danny,,District 20,36.14225,-86.89088,Private room,48,30,8,2022-02-26,0.20,10,269,1,
29310802,"Luxury Nashville Apt
Near Broadway💫
Long Stays💫",66639862,Zareh,,District 5,36.19166,-86.75765,Entire home/apt,144,2,36,2022-03-20,1.33,1,124,32,
29318837,STUNNING TOWNHOME ✦ 10 PEOPLE ✦ MINS TO DOWNTOWN,101426897,Host Extraordinaires,,District 17,36.13308,-86.76665,Entire home/apt,268,2,71,2022-02-27,1.76,157,101,27,
29337128,Three Story Home With Urban Courtyard Minutes to Downtown,101769523,Jenny & Henry,,District 17,36.13544,-86.78101,Entire home/apt,542,3,48,2022-03-07,1.36,3,314,17,
29345934,East Nashville Home- Perfect location for downtown,221074792,Chad,,District 5,36.18099,-86.75818,Entire home/apt,193,2,13,2020-02-16,0.35,2,0,0,
29354867,1/2 of Comfy Home-3 Private BR/1BA Near Lake/BNA,33228196,Raymond And Sharon,,District 29,36.08423,-86.63474,Private room,80,1,152,2021-12-31,4.07,1,287,46,
29380601,Cozy Nashville Retreat,56772039,Nate,,District 16,36.11875,-86.7368,Entire home/apt,87,30,42,2021-12-09,1.02,2,127,3,
29384677,Sunshine  master suite with a view - Nashville,210538243,Jennifer,,District 31,36.02369,-86.69673,Private room,55,30,10,2022-03-05,0.26,3,236,3,
29385968,Wide Open Luxury 8 MINS to BRDWY! Family Friendly!,15586733,Neal,,District 6,36.17061,-86.74656,Entire home/apt,540,3,65,2022-03-14,1.92,19,351,26,
29389215,Plush Downtown/RFTop Deck/14 Beds/2nd Home Option,104850762,DC Capital,,District 21,36.15499,-86.82005,Entire home/apt,402,2,79,2022-02-27,1.93,25,323,23,
29389616,Modern Downtown/RfTop Deck/14 Beds/2nd Home Option,104850762,DC Capital,,District 21,36.15599,-86.81968,Entire home/apt,433,2,77,2022-01-02,1.89,25,332,24,
29416446,"Beautiful new home, 30 day stays only!",139502659,Brooke,,District 2,36.18683,-86.81414,Private room,56,30,5,2019-03-18,0.13,1,350,0,
29421306,Private Room/bath ( Female Guest Only ),181925550,Alena,,District 14,36.14574,-86.62158,Private room,41,1,29,2020-04-04,0.71,1,0,0,
29438857,Home Suite Home,74613311,Nancye Denise,,District 26,36.07808,-86.73392,Entire home/apt,65,1,205,2022-03-13,4.99,3,34,33,
29456803,Memory foam? 4.3 miles to DT? Modern living? Yup.,42327882,Eugene,,District 16,36.10881,-86.73935,Entire home/apt,122,4,47,2020-01-02,1.21,1,0,0,
29461928,Amazing Nights In Nashville,173454178,Nicole,,District 19,36.1593,-86.7995,Entire home/apt,120,2,24,2019-09-30,0.58,1,0,0,
29480719,DOWNTOWN NASHVILLE - COMFY & COZY (B),157362828,Ron & Susan,,District 19,36.16005,-86.80126,Entire home/apt,119,2,103,2022-03-10,2.53,6,103,25,
29480902,Modern Studio ★ Walkable & Hip 12 South ★,593556,Alece,,District 17,36.12452,-86.78593,Entire home/apt,180,1,112,2022-03-15,2.73,12,84,25,
29482405,"URBAN OASIS PRIVATE, stylish&quiet, 4m to downtown",18576791,Linda,,District 20,36.15445,-86.84721,Entire home/apt,84,2,93,2020-03-24,2.25,2,0,0,
29485826,Centrally Located Home 10 Minutes to Downtown,222071889,James,,District 2,36.19604,-86.83097,Entire home/apt,122,2,171,2022-02-11,4.13,2,123,45,
29492548,DOWNTOWN NASHVILLE - COMFY & COZY (A),157362828,Ron & Susan,,District 19,36.15929,-86.80046,Entire home/apt,119,2,138,2022-03-19,3.37,6,96,32,
29511447,COZY DOWNTOWN CHARMER ✦ 3BR-2BATH ✦ WALK TO GULCH,101426897,Host Extraordinaires,,District 19,36.14755,-86.78936,Entire home/apt,296,2,81,2022-03-06,1.97,157,94,28,
29540664,K and L Inglewood Cottage,129737825,Leslie,,District 7,36.21043,-86.7218,Entire home/apt,120,2,15,2022-02-27,0.40,1,311,6,
29543248,DOWNTOWN NASHVILLE - COMFY & COZY (C),157362828,Ron & Susan,,District 19,36.16005,-86.80126,Entire home/apt,100,2,93,2022-02-07,2.26,6,91,11,
29586592,East Nashville Charmer W Backyard Oasis - Ten Min. Downtown,102302778,Amber,,District 5,36.19938,-86.74342,Entire home/apt,139,30,64,2022-02-16,1.56,3,225,4,
29594945,Cozy Private Access Bedroom and Bath,55055577,Nicole,,District 7,36.1949,-86.73885,Private room,103,2,80,2022-03-12,2.06,1,77,39,
29626680,Cozy and Bright Condo Close to Downtown!,6786658,Andrew,,District 19,36.16559,-86.80146,Entire home/apt,60,1,54,2020-09-11,1.31,1,0,0,
29632745,Newly renovated home!  Minutes from Broadway!!!,223060203,Alyn,,District 21,36.17842,-86.81257,Entire home/apt,174,2,123,2022-02-12,3.21,1,282,46,
29633843,Nashville's Beautiful Bungalow,223060423,Belinda,,District 7,36.20495,-86.72507,Entire home/apt,325,4,51,2022-03-06,1.25,1,266,13,
29633899,"Clean and Spacious, minutes from BNA/downtown!",28311068,Sterling,,District 13,36.12823,-86.63857,Entire home/apt,50,3,203,2022-03-01,5.05,1,20,47,
29653394,DOWNTOWN Condo: Walk Everywhere!!,57442593,Eliza,,District 19,36.16241,-86.78445,Entire home/apt,186,2,118,2022-03-15,2.97,1,84,35,
29683581,"Sophisticated 1BR Condo 30day min w/ WiFi, AC, Parking, TV, Furnished, Rooftop",126174,TrueAvenue,,District 5,36.17431,-86.76401,Entire home/apt,98,30,2,2019-11-16,0.06,28,244,0,
29689085,"Breathe Nashville Songwriter's Haven, Belmont, Vandy, Gulch",145682409,Stephanie,,District 17,36.12892,-86.77883,Entire home/apt,376,2,34,2022-02-27,0.83,1,141,12,
29692044,Downtown Gulch Modern Home. Walk Everywhere.!,14448697,Che,,District 19,36.14806,-86.79024,Entire home/apt,592,2,8,2021-06-28,0.22,7,267,2,
29700436,THE LANDING ✦ EAST NASHVILLE ✦ GUEST HOME,101426897,Host Extraordinaires,,District 6,36.18468,-86.73408,Entire home/apt,132,2,93,2022-01-02,2.28,157,322,32,
29705296,"The Duo - DT Nashville, Walk to Broadway",197082329,TMC Hospitality,,District 19,36.15646,-86.77351,Entire home/apt,176,1,615,2022-03-02,15.30,4,261,192,
29738158,The Creative Camper,223589598,Brandon,,District 28,36.08682,-86.6901,Private room,36,1,0,,,1,0,0,
29757144,"Walk to Vanderbilt, Hillsboro Village, Belmont -&- Park Free",96578972,Aidan,,District 18,36.13788,-86.81219,Entire home/apt,131,3,148,2022-03-13,3.84,1,159,42,
29758241,East Nashville Refuge - Where Culture Meets Nature,7845627,Micah,,District 6,36.17497,-86.71784,Entire home/apt,121,2,89,2022-03-06,2.26,1,292,33,
29777437,The Marigold Flat:  Pet friendly,74613311,Nancye Denise,,District 26,36.0783,-86.73455,Entire home/apt,174,1,85,2022-02-20,2.17,3,198,21,
29818977,Ready Set Stay in 12 South,22066344,Katie,,District 17,36.12875,-86.77938,Entire home/apt,532,2,88,2022-02-27,2.22,5,220,27,
29828980,Private Garden Cottage in Historic 5 Points Neighborhood,28766725,Sam,,District 6,36.17374,-86.75036,Entire home/apt,150,2,131,2022-02-27,3.24,1,215,51,
29852198,Private Nashville Rooftop Panoramic Downtown Views,61424583,Joe,,District 17,36.145142,-86.785492,Entire home/apt,685,3,41,2022-02-27,1.13,1,253,21,
29856178,Luxe Townhome ★ Mins to DT ★ Sleeps 10+ ★ Parking,46963740,Hillary,,District 5,36.20479,-86.74346,Entire home/apt,303,2,82,2022-03-13,2.64,1,312,42,
29876154,"Pink, Private Basement Entrance! Clean/Safe/Close!",38370540,Bailee,,District 6,36.16656,-86.74807,Private room,72,1,111,2022-03-18,2.72,2,9,41,
29883619,Cottage by Riverside Village.,227647788,Ethan,,District 7,36.19822,-86.7219,Entire home/apt,357,3,92,2022-03-14,2.30,2,233,36,
29884582,Polk 404,44039875,Davina,,District 19,36.16173,-86.78403,Entire home/apt,207,3,91,2022-02-07,2.23,7,41,32,
29884627,Home away from home in heart of East Nashville!,36209073,Lucas,,District 5,36.19256,-86.74998,Entire home/apt,89,1,412,2022-03-13,10.48,1,33,177,
29898109,For Rest on Forrest,31762288,Breanna And Joe,,District 6,36.17745,-86.74112,Entire home/apt,79,2,41,2020-03-16,1.08,1,1,0,
29899182,Cozy Industrial Cottage in the Nations near Downtown - C,224824154,Leslie,,District 20,36.16631,-86.8575,Entire home/apt,124,2,211,2022-03-14,5.37,3,61,75,
29899487,Downtown Gulch Neighborhood🥂Walk to the FUN!,171176713,Mercury,,District 19,36.15187,-86.78508,Entire home/apt,224,1,150,2022-03-14,3.67,11,85,53,
29900753,Ultra Modern-FULLY FURNISHED -5 MINS FROM DT,17126798,Michael,,District 17,36.13512,-86.757,Entire home/apt,65,30,1,2022-02-02,0.64,2,0,1,
29907662,LARGE CITY HOME ★ GERMANTOWN 3BD/2.5BA ★ SLEEPS 10,101426897,Host Extraordinaires,,District 19,36.16853,-86.79305,Entire home/apt,351,2,89,2022-02-28,2.18,157,332,25,
29919347,"Chill in the Cozy, Cabin-Style Lounge at a Calming Condo",180227118,Lisa,,District 19,36.15525,-86.77084,Entire home/apt,122,1,244,2022-03-13,5.97,1,131,78,
29923906,"Admire Skyline Views of Music City from a Hip, Airy Condo",29272515,Chase,,District 21,36.1571,-86.81514,Entire home/apt,115,1,148,2022-03-16,4.34,1,169,60,
29942411,West End/Vanderbilt 2 bedroom/2 bath condo,11513024,Monika,,District 21,36.14774,-86.80773,Entire home/apt,90,270,0,,,3,216,0,
29966832,Blue Moon Cabin- Airport/Grand Ole Opry/Downtown,51737754,Mike,,District 7,36.24615,-86.70643,Private room,125,1,56,2022-03-19,1.48,1,84,16,
29968952,West End Stay,53382229,Rhonda,,District 24,36.12747,-86.83023,Entire home/apt,139,1,27,2022-03-19,0.77,4,316,19,
29971850,5 mins to downtown $7 or less by Uber,104695232,Khalid,,District 21,36.18543,-86.79837,Private room,70,3,15,2019-06-09,0.37,2,0,0,
29982223,Midtown Private Room (w/Shared Bathroom),194957401,Music City Hostel,,District 21,36.15636,-86.79949,Hotel room,173,1,25,2021-08-01,0.64,4,49,5,
29983375,1900 RIVAL DEN ... New Listing!,206039961,Brian,,District 6,36.18626,-86.73725,Entire home/apt,314,1,5,2021-11-21,0.99,1,107,5,
29983401,Midtown Hostel (COED Shared Dorm),194957401,Music City Hostel,,District 21,36.15636,-86.79949,Shared room,65,1,282,2022-03-20,7.88,4,49,237,
29984918,60s-Themed Musician’s Hangout—Close to Airport!,37929610,Matthew,,District 30,36.06028,-86.68299,Private room,32,1,166,2022-03-03,4.50,1,8,61,
29985667,Midtown Hostel (FEMALE-ONLY Shared Dorm),194957401,Music City Hostel,,District 21,36.15636,-86.79949,Shared room,65,1,65,2022-03-08,1.79,4,49,30,
30010720,The Moon and the Stars Cottage- in town!,532828,Michael,,District 24,36.14777,-86.84347,Entire home/apt,99,1,242,2022-02-27,6.01,1,202,65,
30016471,1950s East Nashville Charmer w/Modern Comfort,3751912,Chaney,,District 6,36.18876,-86.73739,Entire home/apt,85,30,4,2021-11-30,0.15,2,232,2,
30019043,Hip Urban Designer Apartment | Free Parking,3324376,Alex From Abode,,District 19,36.16481,-86.8015,Entire home/apt,127,1,79,2022-02-28,2.02,10,351,19,
30020214,Eclectic Escape 5 Minutes From Downtown Nashville,3324376,Alex From Abode,,District 19,36.16434,-86.80075,Entire home/apt,158,1,91,2022-03-05,2.31,10,331,39,
30025529,5 Mins to downtown Nashville $6 or less by Uber,104695232,Khalid,,District 2,36.18804,-86.80216,Private room,55,2,41,2020-03-15,1.01,2,0,0,
30043806,♫ 3 Miles to Broadway ♫ 2 Story ♫ 1 Min to Highway,57948375,Colin,,District 16,36.1177,-86.74647,Entire home/apt,135,2,100,2022-03-11,2.64,1,160,43,
30067381,"LOFT LULA 'UNO' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.15461,-86.774597,Entire home/apt,169,1,233,2022-03-06,5.79,12,353,70,
30081683,12 South Gulch 5 STARS Downtown Convention Center,2275056,Debbie,,District 17,36.13182,-86.78148,Entire home/apt,214,2,93,2022-03-16,2.50,6,51,33,
30084811,Cottage on Duke Nashville Getaway FREE Parking!,35036150,Wmv,,District 5,36.20585,-86.75955,Entire home/apt,204,3,123,2022-02-26,3.15,1,255,43,
30086511,Explore Nashville's History in a Hillsboro Village House,208269163,Austin,,District 18,36.13042,-86.80376,Entire home/apt,219,3,132,2022-03-17,3.36,1,82,41,
30091232,"Cool, Modern Three Story Stunner in WeHo",198875923,Brad And Lisa,,District 17,36.13267,-86.76563,Entire home/apt,306,2,94,2022-03-14,2.36,3,309,31,
30111210,The Dolly Loft on Music Row w/ Selfie Wall!,60934272,Travers,,District 19,36.145,-86.79356,Entire home/apt,207,2,111,2022-03-03,2.81,20,174,48,
30126311,MUSIC DECOR CONDO MUSIC ROW ★ SLEEPS 6 ★ POOL,34316903,Derek & Lacey,,District 19,36.15158,-86.79234,Entire home/apt,266,2,116,2022-03-01,2.89,10,242,25,
30131268,"4Bed, Firepit/ Covered Patio, Close to airport",26404837,Brittani,,District 15,36.16242,-86.67787,Entire home/apt,400,3,71,2022-03-18,1.81,1,233,28,
30155980,Condo on Broadway*Two King Suites with Pool!,42875616,Vivaciously Bold,,District 19,36.15455,-86.77603,Entire home/apt,443,3,105,2022-03-06,2.68,1,159,38,
30178510,2 miles to downtown /Clean & Comfy / BR4+3.5 bath,216275686,Valerie,,District 21,36.18052,-86.80762,Entire home/apt,800,3,12,2022-01-01,0.31,2,201,1,
30200707,Old Hickory Lake Home with Amazing View & Hot Tub!,29955553,Taylor,,District 11,36.26929,-86.64517,Entire home/apt,259,1,61,2021-08-01,1.55,1,148,12,
30252586,Carriage House Apartment in Hip and Historic East Nashville,10428587,Matt,,District 6,36.17464,-86.74607,Entire home/apt,142,1,228,2022-03-19,5.71,1,280,104,
30253315,"NEAR AIRPORT* LAKE* DOWNTOWN*OPRY
Non Smoker only",812128,Patricia And John,,District 12,36.1743,-86.59129,Entire home/apt,69,31,9,2022-02-11,0.27,8,113,4,
30266531,Jones ave,134712676,Jejaw,,District 8,36.21668,-86.75565,Entire home/apt,299,30,69,2021-11-21,1.74,1,365,25,
30293409,Smart House Big Groups Concierge Incl. 65% Off,181506404,Rick,,District 14,36.151,-86.64849,Entire home/apt,325,30,15,2021-07-01,0.38,2,210,1,
30295069,Beautifully Designed Spacious Home near Downtown,225274317,Wendy,,District 19,36.16913,-86.80299,Entire home/apt,276,1,336,2022-03-14,8.42,3,275,108,
30317211,"Nashville Nest w/ Gameroom ! 
Minutes to Downtown.",78337857,Brian,,District 15,36.1681,-86.65916,Entire home/apt,163,2,88,2022-03-13,2.63,1,99,36,
30317287,Charming East Nashville Artist Home near Downtown,225274317,Wendy,,District 5,36.18411,-86.7646,Entire home/apt,176,2,376,2022-03-13,9.33,3,252,133,
30344742,Simple guest room close to downtown,91923358,Courtney,,District 15,36.16259,-86.70263,Private room,30,2,41,2019-06-17,1.06,1,0,0,
30346059,Private Room in a Beautiful Traditional/Mod Home,32722397,Roger,,District 17,36.12596,-86.74581,Private room,89,1,94,2022-03-06,2.63,1,28,42,
30389810,(Sanitized) Wilma's Place: A Nashville Retreat,187200206,Dwell Nashville,,District 17,36.13096,-86.77603,Entire home/apt,200,2,124,2022-03-13,3.09,5,139,43,
30392811,The Woodmont Inn,119925844,Marc,,District 25,36.11081,-86.78186,Entire home/apt,340,4,96,2022-03-11,2.45,1,107,39,
